recno   BouyID                SarroID   pc         pemb       s_pc       s_pemb     MissingCI   _RA        _DE        ra_epoch2000     dec_epoch2000    errHalfMaj   errHalfMin   errPosAng   source_id           ra               ra_error   dec              dec_error   parallax   parallax_error   parallax_over_error   pm       pmra     pmra_error   pmdec     pmdec_error   astrometric_n_good_obs_al   astrometric_gof_al   astrometric_chi2_al   astrometric_excess_noise   astrometric_excess_noise_sig   astrometric_params_solved   pseudocolour   pseudocolour_error   visibility_periods_used   ruwe     duplicated_source   phot_g_mean_flux   phot_g_mean_flux_error   Gmag   phot_bp_mean_flux   phot_bp_mean_flux_error   BPmag   phot_rp_mean_flux   RPmag   BPRP_excess   bp_rp      dr2_radial_velocity   dr2_radial_velocity_error   dr2_rv_nb_transits   dr2_rv_template_teff   dr2_rv_template_logg   panstarrs1           sdssdr13   skymapper2   urat1       e_g   e_bp   e_rp   phot_g_mean_mag_corrected   phot_g_mean_mag_error_corrected   phot_g_mean_flux_corrected   phot_bp_rp_excess_factor_corrected   ra_epoch2000_error   dec_epoch2000_error   ra_dec_epoch2000_corr   angDist    2MASS              RAJ2000     DEJ2000     errHalfMaj_x   errHalfMin_x   errPosAng_x   Jmag     Hmag     Kmag     e_Jmag   e_Hmag   e_Kmag   Qfl   Rfl   X   MeasureJD      angDist_x  
  244     J034420.66+241510.8   5146870   0.999284   0.859782   1.11E-4    0.027668   0           56.08608   24.253     56.08613313319   24.25284687314   0.0034487    0.002517     91.1        65286462134122496   56.08613313319   3.4484     24.25284687314   2.5174      -9         -9               -9                    -9       -9       -9           -9        -9            226                         220.2859             112486.39             26.323                     5117.0                         3                           -9             -9                   15                        -9       false               1124.7             16.5541                  18.05977          134.594             10.2743                   20.015976          2522.33             16.243391          2.362                      3.772585   -9                    -9                          0                    -9                     -9                     137100560861184004   -9         -9           572028539   0.016216                0.082927                 0.007331                 18.05977                    0.016216                          1124.7                       0.772                                3.4484               2.5174                -0.0123                 0.578185   03442065+2415109   56.086053   24.253048   0.08           0.06           90.0          14.085   13.391   13.136   0.031    0.035    0.032    AAA   222   0   2451508.6935   0.1942     
  166     J034357.28+241320.4   5146806   0.999485   0.079901   3.9E-5     0.013045   0           55.98867   24.22233   55.98864290678   24.22237513482   9.966E-4     6.952E-4     73.58       65289004754691200   55.98874523519   0.0503     24.22217609901   0.0381      7.5114     0.0573           131.0827              49.461   20.997   0.061        -44.783   0.046         271                         1.0563               309.55                0.124                      0.9346                         31                          -9             -9                   16                        1.045    false               5517.35            5.47024                  16.33304          822.145             11.5239                   18.051172          7421.55             15.071658          1.494                      2.979514   -9                    -9                          0                    -9                     -9                     137060559887297186   -9         -9           572028448   0.002958                0.015472                 0.004447                 16.33304                    0.002958                          5517.35                      0.016                                0.976                0.7239                0.1958                  0.185239   03435727+2413204   55.988639   24.222357   0.06           0.06           73.0          13.233   12.607   12.348   0.027    0.036    0.022    AAA   222   0   2451812.0076   0.140734   
  338     J034351.75+241416.0   5146843   0.999091   0.355173   8.7E-5     0.05017    0           55.96562   24.23778   55.96562019543   24.23782651931   0.0011057    7.663E-4     76.96       65289279632598016   55.96571153529   0.0536     24.2376230544    0.0407      7.259      0.0612           118.6779              49.467   18.74    0.068        -45.78    0.05          290                         1.5987               353.39                0.192                      2.078                          31                          -9             -9                   16                        1.067    false               4819.18            12.0534                  16.479933         644.706             15.0143                   18.315138          6608.13             15.197699          1.505                      3.117439   -9                    -9                          0                    -9                     -9                     137080559656725847   -9         -9           572028428   0.003869                0.025439                 0.00789                  16.479933                   0.003869                          4819.18                      0.007                                1.091                0.7871                0.1627                  0.167471   03435175+2414161   55.965635   24.23781    0.06           0.06           90.0          13.255   12.607   12.345   0.026    0.034    0.024    AAA   222   0   2451812.0076   0.118695   
  197     J034350.71+241450.8   5146863   0.999403   1.83E-4    1.38E-4    2.07E-4    0           55.96129   24.24744   55.96126133474   24.24749182337   4.271E-4     2.984E-4     79.86       65289279632597760   55.96136666026   0.0208     24.24729269932   0.0166      7.4804     0.0248           301.3742              49.741   21.608   0.026        -44.803   0.019         281                         11.0635              2012.89               0.172                      61.29                          31                          -9             -9                   16                        1.505    false               678308.0           484.661                  11.1088           335855.0            763.988                   11.523164          489231.0            10.524111          1.216                      0.999053   5.46                  0.75                        7                    5500.0                 4.5                    -9                   -9         -9           572028422   0.002862                0.003726                 0.004178                 11.1088                     0.002862                          678308.0                     -0.0                                 0.4237               0.3032                0.126                   0.208948   03435070+2414508   55.961274   24.247465   0.06           0.06           90.0          9.833    9.429    9.344    0.024    0.036    0.018    AAA   222   0   2451812.0076   0.104203   
  1132    J034404.85+241631.7   3998543   0.990614   0.012811   0.002783   0.009907   0           56.02021   24.27547   56.0201646933    24.27552076517   3.323E-4     2.337E-4     80.51       65289623229979136   56.02026285603   0.0174     24.27531918116   0.0128      7.2854     0.0202           360.4233              49.624   20.134   0.021        -45.356   0.015         254                         -1.9431              733.95                0.115                      22.26                          31                          -9             -9                   15                        0.913    false               618433.0           835.068                  11.209136         298712.0            1310.08                   11.650412          457188.0            10.597657          1.222                      1.052754   5.69                  0.61                        10                   5250.0                 4.5                    -9                   -9         -9           572028478   0.003121                0.005519                 0.00506                  11.209136                   0.003121                          618433.0                     0.0                                  0.33                 0.237                 0.116                   0.235596   03440484+2416318   56.020167   24.275501   0.07           0.06           83.0          9.943    9.494    9.386    0.027    0.035    0.02     AAA   222   0   2451812.0076   0.179909   
  892     J034352.77+241848.5   5147011   0.995962   0.0        6.25E-4    0.0        0           55.96987   24.31347   55.96984886181   24.31353738776   0.0051031    0.0030302    86.68       65290718444385536   55.96994147372   0.2283     24.31333603071   0.1692      6.8814     0.2801           24.5675               49.124   18.99    0.317        -45.305   0.193         250                         -0.3188              281.96                0.52                       0.897                          95                          1.1729         0.0552               15                        0.984    false               519.076            1.15697                  18.899288         49.4523             6.13391                   21.103075          790.503             17.503136          1.618                      3.599939   -9                    -9                          0                    -9                     -9                     137170559699326580   -9         -9           572028433   0.003667                0.1347                   0.015383                 18.873697                   0.00363                           531.456                      0.051                                5.0975               3.0395                0.063                   0.252313   03435276+2418486   55.969869   24.313519   0.07           0.06           90.0          15.321   14.662   14.357   0.05     0.058    0.06     AAA   222   0   2451812.0075   0.176431   
  1381    J034425.72+242340.8   5150672   0.972918   0.06282    0.036597   0.095616   1           56.10717   24.39467   56.10715245031   24.39471553037   4.527E-4     3.199E-4     90.33       65292234570088064   56.10725957132   0.0218     24.39449685186   0.0162      8.0279     0.0244           329.0881              53.877   21.95    0.028        -49.203   0.02          242                         -0.8923              613.86                0.122                      11.31                          31                          -9             -9                   16                        0.958    true                1.06224E7          3421.99                  8.121808          6824310.0           3990.46                   8.253396           5638530.0           7.86998            1.173                      0.383416   -9                    -9                          0                    -9                     -9                     -9                   -9         -9           572028554   0.002777                0.002861                 0.003806                 8.121808                    0.002777                          1.06224E7                    0.001                                0.4527               0.3199                -0.0041                 0.173715   03442570+2423408   56.107114   24.394674   0.07           0.06           90.0          7.588    7.528    7.47     0.018    0.04     0.023    AAA   111   0   2451508.6934   0.184165   
  606     J034426.89+242431.5   5227349   0.99811    0.001376   4.1E-4     6.48E-4    0           56.11204   24.40875   56.11199237928   24.40883839713   5.837E-4     3.991E-4     92.27       65292268929825408   56.11209096785   0.0266     24.40864542139   0.0194      7.1767     0.0295           243.0173              47.888   20.2     0.036        -43.42    0.025         240                         1.0392               258.33                0.0                        0.0                            31                          -9             -9                   16                        1.047    false               18630.7            21.0107                  15.011795         4174.44             16.293                    16.287046          21992.5             13.89221           1.405                      2.394836   -9                    -9                          0                    -9                     -9                     137290561120690964   -9         -9           573029195   0.003015                0.005074                 0.005169                 15.011795                   0.003015                          18630.7                      0.013                                0.5835               0.3994                -0.0308                 0.354459   03442687+2424318   56.111984   24.408838   0.07           0.06           90.0          12.374   11.687   11.482   0.023    0.028    0.021    AAA   222   0   2451508.6934   0.366148   
  575     J034417.75+242646.8   5227422   0.998304   0.107249   2.29E-4    0.030014   0           56.07396   24.44633   56.07394366238   24.4463864187    7.701E-4     5.567E-4     85.19       65293368441513344   56.0740421307    0.0361     24.44618790221   0.0275      7.2073     0.0414           174.0871              49.009   20.169   0.048        -44.666   0.035         239                         3.2786               318.82                0.156                      3.535                          31                          -9             -9                   16                        1.154    false               13090.1            19.2197                  15.395012         2496.94             18.6077                   16.845022          16238.2             14.221549          1.431                      2.623473   -9                    -9                          0                    -9                     -9                     137330560740276007   -9         -9           573029158   0.003183                0.008559                 0.005167                 15.395012                   0.003183                          13090.1                      0.006                                0.7688               0.5585                0.0552                  0.210046   03441774+2426469   56.073956   24.446375   0.07           0.06           90.0          12.596   11.926   11.659   0.023    0.031    0.023    AAA   222   0   2451508.6933   0.16253    
  1261    J034508.69+242409.3   5232352   0.984285   1.0E-6     0.003123   1.0E-6     0           56.28621   24.40258   56.28616740034   24.40267577983   0.0062402    0.0036173    71.86       65294429297360000   56.28626598077   0.2527     24.40248339926   0.1968      7.6306     0.2879           26.5002               47.767   20.199   0.375        -43.286   0.251         229                         -0.0181              292.92                0.473                      0.5897                         95                          1.0949         0.0606               16                        0.998    false               545.334            1.64184                  18.84571          108.829             16.1005                   20.246685          863.983             17.406633          1.784                      2.840052   -9                    -9                          0                    -9                     -9                     137280562862423581   -9         -9           573029359   0.004275                0.160652                 0.022053                 18.822438                   0.004222                          557.149                      0.327                                6.036                3.9485                0.321                   0.372017   03450867+2424096   56.286164   24.402693   0.07           0.06           0.0           15.265   14.588   14.235   0.038    0.069    0.052    AAA   222   0   2451530.7053   0.433853   
