source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,Gmag,BPmag,RPmag,e_G,e_BP,e_RP,TWOMASS,Jmag,Hmag,Kmag,e_J,e_H,e_K,Qfl,Rfl,X,BPRP_excess
441010854026719232,45.63250492736,0.0207,52.68648244028,0.0274,18.3388,0.035,139.335,0.027,-74.507,0.037,15.110298,16.921911,13.832678,0.002854,0.006432,0.003927,03023154+5241126,11.986,11.348,11.075,0.022,0.023,0.019,AAA,222,0,1.502
5152365363828101632,45.66044798861,0.025,-18.16559190403,0.0283,52.6437,0.0343,403.721,0.035,164.463,0.036,10.766556,12.025964,9.650207,0.002811,0.003575,0.00394,03023801-1809587,8.208,7.587,7.337,0.03,0.042,0.023,AAA,111,0,1.404
3266760032372995072,46.00970678481,0.0426,0.76436480458,0.0395,33.4926,0.05,251.941,0.057,34.303,0.051,15.515341,17.875381,14.119894,0.003274,0.019821,0.006294,03040207+0045512,11.806,11.216,10.884,0.026,0.027,0.024,AAA,222,0,1.604
60096629810337024,46.39928986635,0.0192,19.56850173333,0.0158,21.7857,0.0207,167.398,0.024,-18.282,0.02,13.664463,15.234336,12.448604,0.002979,0.009051,0.004861,03053562+1934069,10.742,10.102,9.877,0.021,0.019,0.017,AAA,222,0,1.461
34762198279394048,46.41238140265,0.0828,16.9760495415,0.0702,23.8919,0.1002,179.554,0.09,-13.615,0.084,16.47045,18.839052,15.081001,0.003054,0.021374,0.004475,03053875+1658339,12.907,12.289,11.948,0.022,0.022,0.022,AAA,222,0,1.595
27821118811895808,46.5636057142,0.032,12.0984870704,0.0295,29.8967,0.0406,224.977,0.039,-4.837,0.034,14.573282,16.495937,13.263458,0.002893,0.010155,0.004713,03061500+1205548,11.288,10.683,10.425,0.02,0.02,0.014,AAA,222,0,1.53
34772746719056128,46.61014398238,0.0277,17.22470030681,0.0239,27.4251,0.0313,204.327,0.035,-21.371,0.028,13.97221,15.66058,12.724653,0.002815,0.004764,0.00393,03062619+1713292,10.925,10.355,10.066,0.022,0.023,0.02,AAA,222,0,1.481
110348743606461312,47.98613115458,0.0368,22.30213399357,0.0296,31.1102,0.0408,228.593,0.05,-42.37,0.045,14.929986,16.928492,13.612833,0.002894,0.005355,0.003974,03115639+2218084,11.636,11.064,10.742,0.022,0.021,0.018,AAA,222,0,1.531
125343608307015296,48.26597663877,0.0254,32.89703250878,0.0217,25.462,0.0289,185.92,0.031,-65.433,0.027,12.847094,14.326304,11.658705,0.00288,0.004554,0.004124,03130360+3253503,9.98,9.375,9.14,0.027,0.032,0.023,AAA,222,0,1.443
123755191963853056,48.48162359433,0.0298,32.09710377783,0.023,19.6493,0.036,145.473,0.038,-45.771,0.028,14.445418,16.110363,13.199245,0.002954,0.006238,0.004439,03135540+3205502,11.389,10.804,10.535,0.023,0.031,0.02,AAA,222,0,1.483
139257717503546368,48.90889431649,0.1416,37.40357833392,0.1084,29.1059,0.1564,211.818,0.173,-85.292,0.14,12.030532,13.404165,10.871662,0.002879,0.004257,0.004096,03153783+3724143,9.317,8.635,8.41,0.023,0.021,0.018,AAA,212,0,1.429
118234509720825728,49.3459500199,0.0234,26.31568208524,0.021,26.5652,0.0261,193.499,0.03,-48.193,0.029,12.417909,13.779244,11.228067,0.002891,0.011967,0.008737,03172284+2618545,8.39,7.894,7.417,,,0.031,UUA,661,0,1.466
118234509720825856,49.34619036503,0.0161,26.31481157485,0.0146,26.4514,0.0179,186.232,0.021,-48.624,0.02,10.569963,11.43437,9.658052,0.002807,0.003129,0.00394,03172284+2618545,8.39,7.894,7.417,,,0.031,UUA,661,0,1.302
124229390712607872,49.57471812617,0.0607,31.55306390864,0.0416,19.0571,0.0741,135.803,0.067,-41.986,0.05,15.901676,17.87563,14.580314,0.002965,0.016504,0.003971,03181774+3133117,12.597,12.01,11.695,0.019,0.021,0.018,AAA,222,0,1.539
222459037983904256,52.74258376514,0.0293,36.42138516693,0.0231,19.5226,0.0382,131.954,0.045,-60.8,0.031,15.080397,16.90656,13.802183,0.002887,0.008,0.004087,03305804+3625178,11.921,11.312,11.04,0.026,0.033,0.02,AAA,222,0,1.501
220697311118463104,53.32124807014,0.0233,33.12568614846,0.0163,23.0059,0.0259,154.354,0.029,-67.14,0.023,14.10028,15.726682,12.874067,0.002872,0.004457,0.003903,03331687+3307337,11.129,10.577,10.264,0.018,0.021,0.017,AAA,222,0,1.464
13434421479476352,53.92984332189,0.0301,11.55610637456,0.024,26.0997,0.0361,165.871,0.038,-8.94,0.029,12.37149,13.633448,11.137878,0.002815,0.004315,0.004194,03354298+1133222,9.559,8.96,8.699,0.022,0.029,0.021,AAA,222,0,1.538
64540958889723008,54.08363848806,0.0324,22.06132876302,0.0248,15.9024,0.0429,92.864,0.045,-20.635,0.034,15.188299,16.867659,13.944079,0.002846,0.006714,0.004202,03361994+2203412,12.168,11.59,11.327,0.021,0.023,0.02,AAA,222,0,1.478
64266768177592448,54.39639378742,0.0299,21.34305957131,0.0235,22.0539,0.0329,136.734,0.037,-27.292,0.029,9.12079,9.582112,8.461523,0.002829,0.003231,0.003956,03373495+2120355,7.645,7.274,7.121,0.024,0.067,0.02,AAA,111,0,1.247
37414254686537344,55.63349316722,0.017,12.27287124386,0.0146,30.2854,0.0197,196.908,0.026,-8.959,0.019,13.220235,14.906752,11.963642,0.002857,0.003907,0.004096,03423180+1216225,10.157,9.549,9.275,0.022,0.019,0.018,AAA,222,0,1.493
42947680095257344,56.74918097647,0.0256,15.40457898539,0.0185,35.6753,0.0277,220.866,0.036,-26.623,0.025,13.934777,15.777467,12.64914,0.002864,0.004695,0.003978,03465952+1524170,10.733,10.159,9.851,0.021,0.016,0.018,AAA,222,0,1.508
51154679700663552,57.97631874558,0.0144,20.27796048913,0.0093,13.9041,0.0155,74.593,0.019,-15.956,0.013,13.011422,14.101782,11.971963,0.002772,0.002939,0.003811,03515421+2016409,10.621,9.97,9.763,0.026,0.03,0.023,AAA,222,0,1.362
51154679700662784,57.97803507645,0.0267,20.27869487621,0.0175,13.9199,0.0288,72.983,0.036,-15.033,0.024,15.038394,16.561083,13.834198,0.002824,0.00389,0.003924,03515463+2016435,12.172,11.587,11.306,0.03,0.031,0.024,AAA,222,0,1.455
230876143094206208,57.9872414976,0.0391,41.2042477995,0.0266,23.7527,0.0489,146.24,0.064,-96.296,0.042,15.791679,17.858261,14.458278,0.00284,0.008959,0.003966,03515674+4112167,12.449,11.897,11.538,0.021,0.03,0.022,AAA,222,0,1.545
220132711900103168,58.9040101353,0.0139,35.98138204977,0.01,18.7237,0.0179,112.468,0.02,-67.613,0.014,13.303094,14.681877,12.14698,0.002854,0.003907,0.004059,03553680+3558542,10.581,9.931,9.711,0.02,0.019,0.021,AAA,222,0,1.425
51730755074345088,58.9048779775,0.0598,21.31313428365,0.0385,34.7283,0.0746,206.778,0.085,-60.415,0.052,15.676665,18.100754,14.278248,0.002863,0.01383,0.003876,03553690+2118482,12.063,11.414,11.096,0.024,0.025,0.02,AAA,222,0,1.604
3256559313247203200,59.00564035329,0.0206,-0.65318714485,0.0169,30.1122,0.0259,177.773,0.025,39.681,0.021,12.202878,13.528287,11.061655,0.002795,0.003133,0.003854,03560117-0039120,9.575,8.957,8.686,0.024,0.023,0.021,AAA,222,0,1.418
38453464973610496,59.64962162296,0.0163,13.10499410576,0.0116,16.3594,0.0174,81.418,0.021,-6.879,0.014,8.847413,9.19593,8.332955,0.002832,0.003478,0.004051,03583581+1306182,7.726,7.447,7.375,0.019,0.018,0.021,AAA,111,0,1.202
53428401027681920,59.96647338298,0.0247,22.60358074982,0.0137,16.0723,0.0261,105.063,0.029,-32.684,0.017,13.735072,15.120476,12.575669,0.002784,0.003369,0.003836,03595180+2236135,11.021,10.386,10.151,0.023,0.025,0.018,AAA,222,0,1.427
226855435229242496,60.35370832212,0.0245,39.88156474676,0.0157,19.0731,0.0294,109.738,0.032,-78.923,0.023,11.695824,12.799614,10.649014,0.002812,0.00348,0.003982,04012472+3952549,9.293,8.643,8.422,0.02,0.04,0.016,AAA,212,0,1.366
3196663932720748800,60.61613555047,0.0291,-7.15772249764,0.0254,23.2261,0.0344,138.058,0.045,53.124,0.032,15.001113,16.875904,13.71232,0.002825,0.006545,0.003967,04022771-0709286,11.846,11.237,10.927,0.026,0.022,0.021,AAA,222,0,1.509
3253190890656530048,60.82227204708,0.0279,-1.8215120085,0.024,25.5662,0.0312,146.599,0.037,38.812,0.027,14.818177,16.703112,13.52028,0.002826,0.006524,0.004056,04031718-0149181,11.602,10.988,10.748,0.022,0.022,0.023,AAA,222,0,1.519
227249541428820608,60.89156797095,0.0194,40.36164176499,0.012,20.5471,0.0225,119.062,0.023,-85.809,0.017,13.982267,15.615539,12.748598,0.003021,0.008211,0.005063,04033378+4021433,10.987,10.39,10.128,0.021,0.018,0.02,AAA,222,0,1.472
227152887485112576,61.24190418954,0.0433,39.60178190201,0.0268,19.8233,0.0537,113.423,0.065,-81.094,0.041,15.882216,17.857843,14.567655,0.002843,0.008333,0.004045,04045789+3936077,12.616,12.004,11.719,0.023,0.032,0.02,AAA,222,0,1.53
3252926767347751424,61.37998688826,0.0155,-2.27359055976,0.0124,24.8556,0.0169,143.299,0.019,40.256,0.014,9.763257,10.561729,8.892281,0.002772,0.002847,0.003796,04053103-0216257,7.825,7.181,7.037,0.019,0.031,0.029,AAA,111,0,1.286
52040233236358784,62.64103643042,0.0155,20.86079154177,0.0092,15.3032,0.0171,88.607,0.018,-27.499,0.013,12.362413,13.363744,11.36779,0.002775,0.002923,0.003828,04103372+2051393,10.07,9.439,9.255,0.032,0.034,0.028,AAA,222,0,1.34
163152549013270400,63.72417623682,0.027,27.75722874592,0.0145,44.1172,0.033,231.529,0.039,-120.196,0.024,11.572173,12.981087,10.399214,0.002839,0.004036,0.003972,04145348+2745284,8.763,8.146,7.901,0.018,0.024,0.033,AAA,111,0,1.438
3189577958236917632,63.7802861554,0.0138,-11.53740955505,0.0131,22.9285,0.0184,107.202,0.017,56.746,0.017,10.960179,11.869843,10.01644,0.002784,0.003045,0.003854,04150713-1132156,8.903,8.261,8.004,0.023,0.071,0.033,AAA,111,0,1.318
233866333687097344,63.98912710914,0.026,46.72610337831,0.0186,28.3963,0.034,140.493,0.03,-126.396,0.023,14.741953,16.56492,13.459999,0.002797,0.006308,0.003957,04155716+4643359,11.583,11.049,10.752,0.022,0.03,0.021,AAA,222,0,1.506
3203395830100882432,64.34553373459,0.017,-4.53091135483,0.0122,21.1401,0.0244,113.101,0.024,39.606,0.017,14.374015,16.024725,13.138207,0.002787,0.003663,0.003889,04172280-0431519,11.392,10.819,10.545,0.023,0.029,0.023,AAA,222,0,1.472
233813071794162304,65.07182357986,0.0108,46.60974090779,0.0079,20.2213,0.0141,87.434,0.014,-90.548,0.011,12.211756,13.215187,11.215467,0.002762,0.002927,0.003797,04201710+4636365,9.952,9.349,9.128,0.021,0.032,0.019,AAA,222,0,1.342
233812869934508800,65.08162948671,0.0149,46.60029390525,0.011,20.1536,0.0196,87.452,0.02,-90.993,0.015,12.975587,14.137466,11.902605,0.002772,0.002997,0.003803,04201945+4636025,10.522,9.949,9.72,0.023,0.032,0.019,AAA,222,0,1.38
179151955025176832,66.07747532827,0.0322,38.42631982967,0.0261,21.3242,0.0398,108.016,0.047,-91.493,0.038,15.372513,17.257238,14.075334,0.002826,0.011036,0.004088,04241843+3825361,12.141,11.554,11.277,0.026,0.032,0.023,AAA,222,0,1.518
3191902806854501760,66.41704736126,0.0379,-8.68519341763,0.027,29.8977,0.0463,150.343,0.047,75.359,0.033,15.405972,17.553278,14.053609,0.002874,0.008257,0.004193,04253992-0841080,11.961,11.38,11.065,0.026,0.022,0.019,AAA,222,0,1.563
3206232054703793792,67.71761447488,0.0286,-1.21291157942,0.0183,27.2817,0.0347,129.739,0.038,35.946,0.03,14.680437,16.587837,13.381391,0.002912,0.006496,0.004215,04305207-0112471,11.403,10.83,10.527,0.023,0.024,0.02,AAA,222,0,1.518
3206196561094104704,68.50608384209,0.0126,-1.19119388521,0.0067,22.5379,0.0143,106.469,0.016,32.051,0.013,13.134377,14.639247,11.935672,0.002849,0.004734,0.004131,04340134-0111288,10.25,9.603,9.354,0.024,0.025,0.02,AAA,222,0,1.451
151650935831913216,69.1882027438,0.0375,27.16365247436,0.0235,57.4718,0.0415,227.479,0.055,-148.4,0.038,15.610918,15.97125,15.072892,0.00279,0.003797,0.004804,04364490+2709514,14.598,14.232,14.136,0.038,0.058,0.069,AAA,222,0,1.211
151650076838458112,69.20216846208,0.0429,27.13153567911,0.0266,57.4873,0.0471,232.17,0.062,-147.481,0.042,7.745692,8.360612,6.976544,0.003188,0.007322,0.006821,04364822+2707559,5.945,5.4,5.24,0.023,0.018,0.023,AAA,111,0,1.266
3174811998112416768,69.93622403494,0.0117,-13.24995479434,0.01,18.9164,0.0177,86.317,0.014,58.771,0.013,13.861973,15.385774,12.660896,0.002818,0.003962,0.00399,04394459-1315008,11.018,10.411,10.11,0.023,0.023,0.019,AAA,222,0,1.451
173708994511121536,70.02260495561,0.0503,34.0672841217,0.0301,17.8098,0.0571,81.279,0.068,-69.457,0.047,15.989482,17.968815,14.671474,0.002931,0.012087,0.004672,04400531+3404031,12.729,12.109,11.856,0.021,0.028,0.025,AAA,222,0,1.534
3201138738887221632,70.10546855917,0.078,-4.62207859141,0.0457,14.9496,0.0923,65.084,0.113,30.826,0.088,17.290596,19.607935,15.903173,0.002993,0.077495,0.005044,04402524-0437200,13.7,13.094,12.744,0.029,0.023,0.033,AAA,222,0,1.597
3295637159089219200,71.50755198684,0.0653,11.70555063497,0.0317,15.4229,0.0891,66.158,0.113,-8.128,0.066,5.316419,5.403276,5.157512,0.002826,0.002933,0.004105,04460173+1142200,4.996,5.023,4.974,0.018,0.031,0.02,EAA,111,0,1.157
3405096702731624320,71.7770743312,0.0185,15.72818957222,0.0086,16.6301,0.0207,62.132,0.025,-20.498,0.016,9.79432,10.226138,9.195096,0.002792,0.003245,0.00393,04470642+1543419,8.46,8.062,8.013,0.023,0.023,0.021,AAA,111,0,1.218
3225707291850416512,71.81436140567,0.0431,-3.39439647441,0.0307,21.9866,0.0565,91.028,0.065,37.824,0.058,16.073711,18.184635,14.726893,0.002859,0.012815,0.003954,04471534-0323404,12.669,12.09,11.742,0.027,0.027,0.023,AAA,222,0,1.559
4893986285989235072,72.63674758043,0.026,-24.22288242473,0.0342,28.0003,0.0461,111.973,0.037,125.814,0.045,14.209344,15.907999,12.940755,0.002813,0.004163,0.003874,04503268-2413245,11.167,10.625,10.315,0.023,0.027,0.023,AAA,222,0,1.506
3224589191603747840,73.42082049478,0.0273,-4.47582984231,0.0187,19.7923,0.0365,79.464,0.035,38.343,0.024,15.427915,17.28775,14.140257,0.002841,0.008207,0.003977,04534090-0428336,12.289,11.662,11.345,0.024,0.025,0.021,AAA,222,0,1.509
3411910578149733504,73.43071835024,0.0169,21.05571726656,0.0074,12.9798,0.0179,39.261,0.022,-22.824,0.014,12.588439,13.491381,11.651402,0.002766,0.002945,0.00383,04534332+2103209,10.477,9.864,9.654,0.021,0.022,0.018,AAA,222,0,1.313
3411727788638518144,73.72301156164,0.0853,20.86929006813,0.0352,14.7294,0.0883,58.184,0.116,-30.416,0.071,16.923727,19.082924,15.567061,0.002926,0.030257,0.004957,04545344+2052100,13.48,12.907,12.565,0.022,0.026,0.025,AAA,222,0,1.568
3405394739101039232,74.44378710379,0.0297,16.47222273108,0.0169,15.2096,0.0348,57.751,0.039,-20.176,0.027,14.42339,16.02633,13.193911,0.002847,0.005963,0.004026,04574644+1628202,11.438,10.848,10.589,0.026,0.03,0.019,AAA,222,0,1.472
2987438036870254464,74.56062106305,0.0315,-14.34205547342,0.0276,25.0288,0.0458,95.077,0.045,87.463,0.043,15.708663,17.834173,14.365181,0.002915,0.011011,0.0042,04581443-1420328,12.311,11.707,11.459,0.026,0.026,0.019,AAA,222,0,1.553
3228064060664253952,74.61726581936,0.057,-0.44654641184,0.0358,18.5416,0.0745,65.067,0.082,20.662,0.069,16.123827,18.235304,14.772299,0.002833,0.013355,0.004155,04582806-0026479,12.673,12.093,11.778,0.023,0.022,0.025,AAA,222,0,1.565
3393315298200049536,75.31693097911,0.038,16.1445911268,0.0251,15.2649,0.0447,56.588,0.048,-21.146,0.035,15.798314,17.691675,14.494399,0.002907,0.011544,0.00425,05011599+1608409,12.567,12.0,11.708,0.021,0.023,0.018,AAA,222,0,1.526
184786299284219776,75.97104878489,0.0197,34.08731192309,0.0105,30.1172,0.0229,89.273,0.03,-109.446,0.019,11.147874,12.193631,10.133367,0.002778,0.002909,0.00383,05035293+3405160,8.927,8.185,7.991,0.077,0.063,0.02,AAA,111,0,1.348
2989566553942710016,76.58573410446,0.0101,-12.31568446899,0.0086,15.9061,0.0138,57.168,0.014,55.474,0.012,12.42381,13.320213,11.488888,0.00276,0.002857,0.003793,05062050-1218574,10.324,9.751,9.515,0.021,0.026,0.02,AAA,222,0,1.313
3392215133736661760,77.17165637256,0.0492,14.74430089625,0.0357,15.416,0.0585,52.641,0.063,-16.843,0.048,16.281662,18.196848,14.973222,0.002908,0.028264,0.004211,05084113+1444397,13.037,12.486,12.113,0.027,0.03,0.022,AAA,222,0,1.529
3407959826713625984,77.31606520183,0.0164,19.57237463498,0.01,15.3757,0.0181,52.826,0.022,-28.215,0.014,13.413082,14.698884,12.29257,0.002806,0.003375,0.003892,05091578+1934210,10.797,10.18,9.943,0.022,0.022,0.017,AAA,222,0,1.403
2986666420225295104,77.56203528725,0.0289,-14.63243113916,0.0273,19.482,0.0439,64.847,0.041,67.271,0.038,15.926843,17.994137,14.584682,0.002849,0.00967,0.004064,05101481-1437578,12.577,11.986,11.632,0.022,0.023,0.022,AAA,222,0,1.557
3290932829870375680,77.60203866445,0.0175,10.41797338709,0.0118,14.8611,0.02,48.947,0.021,-6.598,0.017,11.223762,11.933756,10.415107,0.002812,0.002932,0.00382,05102443+1025047,9.492,8.847,8.683,0.027,0.029,0.021,AAA,222,0,1.264
3212169176975854592,77.62666464844,0.0355,-3.88002762996,0.0248,16.1188,0.0488,53.824,0.051,27.818,0.038,16.239773,18.21854,14.914668,0.002895,0.013848,0.004218,05103034-0352484,12.891,12.297,11.989,0.022,0.025,0.026,AAA,222,0,1.544
3414082525931242368,77.6982489809,0.0505,20.56905915341,0.0312,12.2009,0.0565,41.013,0.061,-25.88,0.044,7.750935,7.952978,7.396315,0.002772,0.002832,0.003811,05104753+2034091,7.035,6.88,6.821,0.026,0.017,0.017,AAA,111,0,1.186
3408022193934893440,77.80197619102,0.0591,20.21314703061,0.0353,14.1563,0.0605,47.109,0.079,-28.318,0.053,16.263866,18.19887,14.95597,0.002977,0.01616,0.004908,05111241+2012479,13.055,12.416,12.13,0.022,0.025,0.023,AAA,222,0,1.526
3240433669556301696,78.0669089716,0.0296,5.36968253282,0.0224,15.82,0.037,51.595,0.037,5.307,0.03,15.052897,16.781172,13.798383,0.002978,0.009394,0.004353,05121599+0522108,12.001,11.406,11.108,0.024,0.027,0.019,AAA,222,0,1.484
2963327258702089728,78.47601643631,0.0138,-19.95874182849,0.0153,17.4273,0.022,51.954,0.016,76.42,0.019,14.853115,16.454367,13.6313,0.002793,0.004057,0.003876,05135419-1957326,11.919,11.326,11.044,0.027,0.022,0.026,AAA,222,0,1.463
3422653292087900672,78.80817092839,0.0309,29.28872691907,0.019,16.3864,0.0344,50.552,0.042,-57.503,0.029,15.259045,16.963583,14.004025,0.002819,0.009922,0.004054,05151389+2917204,12.242,11.587,11.353,0.022,0.022,0.017,AAA,222,0,1.488
3215491866755418624,79.10670052957,0.0192,-0.52149913558,0.0142,22.7526,0.0261,67.384,0.025,28.739,0.017,14.727385,16.550323,13.44521,0.002969,0.007421,0.00449,05162552-0031177,11.595,10.973,10.687,0.026,0.024,0.023,AAA,222,0,1.506
3207034423316145408,79.20089522429,0.0354,-7.77537796365,0.0254,18.9095,0.052,47.978,0.051,37.18,0.037,16.359268,18.506939,15.004597,0.002815,0.015057,0.00423,05164816-0746320,12.94,12.372,12.051,0.023,0.023,0.025,AAA,222,0,1.566
3221506126640202880,79.30156788058,0.0276,-0.2311023476,0.0201,15.479,0.0362,48.806,0.043,20.852,0.028,15.59652,17.387897,14.322258,0.002844,0.008521,0.004086,05171231-0013523,12.435,11.885,11.582,0.023,0.025,0.025,AAA,222,0,1.5
3421358720223679360,79.56412859122,0.0146,27.14093676778,0.0088,15.9111,0.0144,46.515,0.019,-50.812,0.014,13.275998,14.50221,12.177745,0.002777,0.003193,0.003871,05181532+2708283,10.765,10.149,9.911,0.022,0.022,0.018,AAA,222,0,1.392
3417205143252006784,79.81114248205,0.0548,24.12585487441,0.0348,16.756,0.0594,50.179,0.073,-46.382,0.051,16.30355,18.434788,14.93909,0.002907,0.023149,0.00433,05191461+2407339,12.842,12.224,11.927,0.021,0.023,0.02,AAA,222,0,1.581
3338528764090225024,80.35477126568,0.0632,9.6364141905,0.0485,17.228,0.0763,51.716,0.072,-6.866,0.053,10.874384,11.608641,10.039493,0.002765,0.002903,0.003812,05212509+0938112,8.983,8.37,8.226,0.024,0.033,0.023,AAA,111,0,1.277
3237939324349218944,80.93826320444,0.0516,6.34764341239,0.0388,17.3475,0.0636,47.846,0.061,0.902,0.045,16.56032,18.673405,15.216333,0.002852,0.022813,0.004256,05234512+0620513,13.16,12.557,12.251,0.026,0.032,0.02,AAA,222,0,1.555
3338970355449435904,81.540726463,0.0523,10.48394504956,0.0373,15.4882,0.0669,41.355,0.076,-7.265,0.047,16.203,18.193703,14.879993,0.002841,0.012806,0.004193,05260972+1029023,12.932,12.3,11.998,0.026,0.03,0.021,AAA,222,0,1.54
3221797634659986432,81.56568599843,0.0232,0.56300628778,0.0179,19.1868,0.0285,50.28,0.029,21.92,0.022,14.853322,16.623041,13.586744,0.00281,0.004856,0.003928,05261570+0033463,11.716,11.139,10.898,0.022,0.022,0.019,AAA,222,0,1.494
3223734390032418688,82.19827206094,0.0166,1.86883948435,0.0134,15.4899,0.0209,41.236,0.02,13.832,0.016,14.200733,15.76342,12.988214,0.003194,0.008334,0.005432,05284754+0152075,11.231,10.635,10.399,0.023,0.022,0.022,AAA,222,0,1.458
3340855571214473600,82.33923641813,0.0343,11.85854152897,0.0259,14.1081,0.0411,38.632,0.041,-11.409,0.029,15.681358,17.474184,14.40711,0.002834,0.007617,0.004071,05292137+1151309,12.561,11.968,11.69,0.023,0.031,0.022,AAA,222,0,1.5
3402090466142958464,82.55383361838,0.0201,20.64674653059,0.0138,13.3004,0.0243,26.0,0.025,-21.015,0.017,11.377771,12.042831,10.591401,0.002786,0.003042,0.003899,05301288+2038486,9.606,9.019,8.867,0.032,0.036,0.026,AAA,222,0,1.262
3402090259984528768,82.56133496901,0.0165,20.63658690958,0.0113,13.321,0.0192,26.919,0.021,-20.298,0.015,10.911848,11.47513,10.201996,0.002763,0.002884,0.003817,05301468+2038120,9.351,8.87,8.729,0.026,0.031,0.021,AAA,222,0,1.241
2968784925184068352,82.65145346976,0.012,-19.26781683212,0.0128,23.0124,0.0165,56.865,0.016,96.863,0.016,13.828947,15.378397,12.622121,0.00283,0.004126,0.003982,05303627-1916057,10.93,10.362,10.077,0.023,0.022,0.021,AAA,222,0,1.453
3013496977845251968,82.80209439719,0.0274,-10.40795950326,0.0246,12.0241,0.0373,22.162,0.036,26.454,0.031,15.721005,17.357159,14.489679,0.002812,0.006109,0.003883,05311247-1024290,12.776,12.189,11.918,0.026,0.025,0.025,AAA,222,0,1.469
2984199459730398208,82.96825800531,0.0157,-15.61581970046,0.0152,13.5017,0.0222,27.646,0.024,43.547,0.021,14.998899,16.473234,13.811894,0.002795,0.004792,0.003902,05315234-1536577,12.221,11.634,11.392,0.024,0.024,0.023,AAA,222,0,1.443
3223481296200207616,83.03708640491,0.0264,1.64012732428,0.0224,17.2948,0.0339,41.259,0.032,16.773,0.026,15.145867,16.942225,13.868371,0.002865,0.007678,0.004042,05320885+0138244,12.024,11.42,11.1,0.026,0.024,0.022,AAA,222,0,1.504
